Total Unsigned Flux (Mx),GWILL (Mm),Average Gradient across PIL (G),Effective Separation (pixels),PIL Length (Mm),Label
1.12e+23,21441.0,36.0321,20.3834,595.052,1
1.12e+23,22350.4,33.3588,20.6071,670.0,0
1.13e+23,27693.7,31.6808,21.3568,874.148,0
1.12e+23,26033.0,32.3512,20.1483,804.7,0
1.13e+23,31243.8,35.1104,20.8916,889.872,0
1.12e+23,27775.2,35.1989,21.6351,789.0939999999997,0
1.12e+23,26380.5,34.9485,22.3164,754.84,0
1.12e+23,29727.9,33.2556,21.7424,893.922,0
1.12e+23,28667.2,32.0897,22.2924,893.346,0
1.13e+23,31280.4,30.3205,22.588,1031.66,0
1.13e+23,28168.0,29.7699,22.9257,946.192,0
1.13e+23,28010.7,30.9145,23.2265,906.07,0
1.13e+23,25045.5,34.927,23.646,717.082,0
1.12e+23,23927.7,34.3501,23.9155,696.584,0
1.11e+23,21073.4,31.5434,23.2011,668.076,0
1.13e+23,26145.7,29.5344,25.0048,885.263,0
1.14e+23,24739.5,31.2243,24.4706,792.315,0
1.15e+23,26681.5,27.3133,23.7576,976.869,0
1.16e+23,23064.1,32.936,24.4088,700.2689999999999,1
1.17e+23,27451.5,29.8951,24.2065,918.26,1
1.17e+23,25457.5,31.5146,23.8377,807.799,1
1.18e+23,26455.7,31.3572,24.142,843.688,1
1.18e+23,27907.6,31.53,24.9991,885.113,1
1.17e+23,29430.4,29.5627,25.0223,995.525,1
1.16e+23,23537.2,29.9502,23.8514,785.877,1
1.16e+23,26400.8,29.685,24.6962,889.3639999999997,1
1.17e+23,28595.0,28.8929,26.3981,989.691,1
1.15e+23,28237.9,31.2761,25.3936,902.858,1
1.16e+23,29315.1,34.0152,25.5235,861.823,1
1.16e+23,25082.5,30.6604,25.3467,818.074,1
1.18e+23,27673.1,34.9158,26.7497,792.566,1
1.19e+23,29722.2,33.904,26.5994,876.6569999999997,1
1.19e+23,27584.7,35.2474,26.0912,782.6030000000003,1
1.2e+23,32239.0,38.5562,25.4495,836.1569999999997,1
1.17e+23,29044.1,35.7896,26.3315,811.5239999999999,1
1.17e+23,29903.1,36.9337,26.0268,809.6439999999999,1
1.17e+23,31274.5,37.8397,26.4495,826.5,1
4.25e+22,6439.7,29.1826,32.7658,220.669,1
4.25e+22,5975.87,29.414,34.5531,203.164,1
4.21e+22,5667.92,25.5657,35.105,221.7,1
4.22e+22,4880.89,32.2322,36.471,151.429,1
4.22e+22,4114.88,31.8953,36.24,129.012,1
4.2e+22,4664.44,26.123,36.0715,178.55700000000004,1
4.2e+22,4943.13,32.8994,36.0366,150.25,1
4.19e+22,3888.29,29.7454,35.1687,130.719,1
4.2e+22,2584.75,33.5266,35.0117,77.0955,1
4.29e+22,4352.02,26.3492,35.0035,165.167,1
4.29e+22,3822.67,28.9224,36.2469,132.17,1
4.26e+22,3865.89,29.4371,35.9328,131.327,1
4.22e+22,2328.47,26.6122,35.3641,87.4964,1
4.19e+22,4477.42,29.7029,35.1147,150.74,1
4.11e+22,2414.96,29.2922,34.6603,82.4439,1
4.16e+22,4636.85,33.9776,34.2703,136.468,1
4.21e+22,4287.93,32.942,34.1738,130.166,1
4.37e+22,7840.73,40.6702,34.7436,192.788,1
4.41e+22,7510.6,31.8034,34.5312,236.157,1
4.46e+22,6505.46,32.7678,34.6114,198.532,1
4.46e+22,6886.88,24.6641,34.9724,279.22700000000003,1
4.49e+22,6563.62,29.6112,33.7563,221.66,1
4.59e+22,7057.24,30.9239,33.0576,228.213,1
4.67e+22,5246.3,26.9906,33.722,194.375,1
4.7e+22,6325.53,20.6664,33.66,306.078,1
4.75e+22,4421.97,19.2708,34.1198,229.465,1
4.84e+22,6414.21,31.3756,34.0138,204.433,1
4.83e+22,8193.13,24.82,34.0346,330.102,1
4.86e+22,8354.33,28.0249,34.35,298.1040000000001,1
4.92e+22,12306.4,38.2286,35.4885,321.9170000000001,1
4.92e+22,7338.72,40.0979,34.3416,183.02,1
5.02e+22,8675.98,37.2021,33.8555,233.212,1
5.06e+22,14050.1,37.5397,34.308,374.273,1
5.03e+22,12428.4,33.0922,35.8829,375.569,1
5.04e+22,11354.1,36.2903,36.3398,312.87,1
5.09e+22,10930.3,39.6898,37.2992,275.392,1
5.09e+22,9502.21,33.525999999999996,37.2832,283.428,1
5.09e+22,10902.4,38.0667,37.5195,286.403,1
5.09e+22,10280.2,33.2492,38.982,309.186,1
5.1e+22,8701.8,31.5374,37.7647,275.92,0
5.15e+22,10009.7,38.4609,38.8597,260.257,0
5.15e+22,11089.7,38.9811,38.945,284.49,0
5.13e+22,10734.1,40.6509,39.4757,264.056,0
5.09e+22,12982.7,36.9409,39.0693,351.444,0
5.04e+22,11382.1,38.0665,41.2513,299.006,0
5.01e+22,16818.5,30.9696,41.6308,543.066,0
5.03e+22,14079.4,28.3207,44.1599,497.142,0
5.08e+22,12140.6,30.3645,41.8749,399.83,0
5.05e+22,9181.15,30.9561,41.3593,296.586,0
5.06e+22,8793.12,27.8768,41.4756,315.428,0
5.08e+22,8947.95,31.764,43.5106,281.701,0
4.99e+22,7240.1,30.563000000000002,43.3102,236.891,0
4.93e+22,5781.12,27.9168,43.6504,207.084,0
4.98e+22,8715.24,28.4222,42.5952,306.635,0
4.97e+22,7078.27,24.3931,42.6051,290.175,0
4.98e+22,6514.8,25.7831,42.9722,252.677,0
5.07e+22,6062.3,29.476999999999997,43.145,205.662,1
5.16e+22,8738.74,28.6948,41.7834,304.541,1
5.22e+22,9113.95,24.0098,41.1295,379.593,1
5.29e+22,9467.95,28.1775,42.5891,336.011,1
5.28e+22,10956.9,28.8189,40.6718,380.198,1
5.22e+22,13196.0,29.6913,41.6957,444.441,1
5.18e+22,11208.8,29.6647,39.974,377.849,1
5.19e+22,11869.7,29.4797,45.1133,402.64,1
5.28e+22,15455.3,34.3896,47.1635,449.419,1
5.2e+22,11627.5,28.3249,49.2668,410.503,1
5.22e+22,14474.3,32.1018,47.7678,450.889,1
5.22e+22,15360.8,29.6464,47.8464,518.133,1
5.26e+22,14618.9,31.2217,46.7962,468.229,1
5.4e+22,16390.9,33.1136,48.909,494.989,1
5.49e+22,15161.3,35.5484,48.9666,426.497,1
5.55e+22,17054.6,37.8131,48.5501,451.023,1
5.42e+21,1598.36,41.0082,82.0183,38.9766,1
6.35e+21,1363.19,25.3475,60.7133,53.7799,1
6.95e+21,1288.38,33.7946,56.8068,38.1238,1
7.54e+21,1026.77,57.2729,59.1181,17.9276,1
8.88e+21,1472.06,41.7915,55.7955,35.2238,1
9.7e+21,1195.03,48.3375,50.6162,24.7226,1
1.02e+22,1343.31,64.4333,50.16,20.8481,1
1.1e+22,2529.93,41.4404,49.9428,61.0498,0
1.18e+22,2013.84,47.1842,49.7117,42.6804,0
1.28e+22,3266.25,37.4601,45.5536,87.1928,1
1.33e+22,3885.68,63.8346,40.3558,60.8711,1
1.4e+22,3585.02,48.86600000000001,37.0137,73.3643,1
1.44e+22,2937.85,105.515,39.617,27.843000000000004,1
1.47e+22,5026.25,76.2307,34.646,65.9347,1
1.51e+22,5172.04,37.4322,38.0914,138.171,1
1.58e+22,6083.08,33.0933,36.113,183.816,1
1.64e+22,4813.04,68.1219,36.6937,70.6533,1
1.69e+22,5841.64,57.5372,39.1652,101.528,1
1.7e+22,5996.86,57.8842,40.1571,103.601,1
1.73e+22,4761.5,41.9667,40.8785,113.459,1
1.77e+22,6157.9,41.633,40.1487,147.909,1
1.74e+22,6162.43,42.5277,42.558,144.904,1
1.75e+22,4401.45,45.3582,42.4434,97.0375,1
1.79e+22,5687.62,32.1338,46.0916,176.998,1
1.82e+22,5032.62,41.0655,45.9028,122.551,1
1.85e+22,4639.61,36.5969,46.3311,126.776,1
1.9e+22,4136.27,31.9351,44.4502,129.52100000000002,1
1.95e+22,4346.19,33.5,47.3721,129.737,1
1.92e+22,2907.23,38.5918,44.6287,75.3329,1
1.99e+22,2831.55,37.8462,45.0658,74.8172,1
2.06e+22,3063.42,37.5782,43.4793,81.5212,1
2.14e+22,5676.39,28.6601,43.4225,198.05900000000003,1
2.22e+22,3438.44,31.2676,44.1018,109.968,1
2.31e+22,4439.77,27.1459,42.7295,163.55200000000005,1
2.41e+22,6045.47,39.1143,41.1709,154.559,1
2.45e+22,6441.07,41.9403,38.7995,153.577,1
2.5e+22,5631.87,42.3191,40.4325,133.08100000000002,1
2.54e+22,5894.92,38.1684,35.6332,154.445,1
2.63e+22,5060.17,43.8319,38.7821,115.445,1
2.69e+22,6796.31,35.6893,37.4651,190.43,1
2.77e+22,5562.64,37.0492,38.3639,150.142,1
2.84e+22,8044.66,40.1763,37.398,200.234,1
2.98e+22,8102.6,35.8047,38.7232,226.3,1
3.05e+22,7817.08,35.2454,37.2237,221.79,1
3.05e+22,6480.5,40.9922,36.3962,158.091,1
3.1e+22,6751.69,36.1364,37.4651,186.83900000000003,1
3.17e+22,7319.3,45.7528,36.5885,159.975,1
3.26e+22,7275.66,47.5145,38.3256,153.125,1
3.31e+22,5902.16,34.1493,38.2174,172.834,1
3.36e+22,5600.01,36.955,37.3351,151.536,1
3.38e+22,6153.78,38.4662,38.5533,159.97899999999996,1
3.42e+22,6359.93,38.6291,39.912,164.641,1
3.39e+22,5798.81,43.5304,35.1185,133.213,1
3.4e+22,5513.09,42.1587,35.8148,130.77,0
3.47e+22,4037.44,36.875,41.341,109.49,0
3.48e+22,4486.18,32.5543,38.8811,137.806,0
3.49e+22,4789.97,27.5273,41.6659,174.00799999999995,0
3.46e+22,5239.48,34.0739,40.2402,153.768,0
3.39e+22,5118.72,33.335,40.4229,153.554,0
3.31e+22,4086.68,33.1488,41.4361,123.283,0
4.55e+22,11210.8,33.821,31.4589,331.476,0
4.61e+22,10268.0,38.494,30.4253,266.744,0
4.65e+22,12520.2,28.5986,28.1941,437.792,0
4.64e+22,8880.08,30.8229,28.9584,288.1,0
4.73e+22,7306.94,26.7841,27.5892,272.809,0
4.71e+22,6536.17,26.1591,26.9883,249.862,0
4.7e+22,7017.8,24.2917,28.7879,288.897,0
4.67e+22,7882.58,23.991,26.8571,328.564,0
4.66e+22,7761.17,26.3746,28.3436,294.267,0
4.59e+22,7693.52,20.6102,28.0917,373.287,0
4.54e+22,8201.92,20.4173,29.1325,401.714,0
4.48e+22,7509.0,22.7199,26.035,330.5030000000001,1
4.45e+22,10029.4,23.6655,25.9499,423.799,1
4.41e+22,8154.14,26.1256,26.9482,312.113,1
4.42e+22,7964.06,27.1286,27.6128,293.567,1
4.39e+22,4774.89,20.3934,25.9581,234.139,1
4.44e+22,5597.61,22.230999999999998,26.6416,251.793,1
4.4e+22,4808.66,25.7507,25.5111,186.739,1
4.39e+22,5013.67,23.0398,24.7178,217.609,1
4.41e+22,7321.93,27.344,25.4987,267.771,1
4.39e+22,6430.35,24.5204,23.6233,262.245,1
4.37e+22,4988.65,26.3145,24.2626,189.578,1
4.38e+22,7311.08,25.3498,25.1434,288.408,1
4.29e+22,5531.83,21.7949,25.0805,253.813,1
4.28e+22,10379.4,26.7935,27.0409,387.386,1
4.22e+22,7382.87,23.7616,26.0618,310.706,1
4.25e+22,8335.92,23.1047,25.3999,360.789,1
4.23e+22,8755.33,25.878,26.2144,338.331,1
4.17e+22,10632.2,22.9494,25.8822,463.29,1
4.15e+22,6967.12,25.7816,24.5231,270.236,1
4.09e+22,6841.13,27.1141,23.9843,252.30900000000003,1
4.09e+22,9069.56,26.3094,26.817,344.727,1
4.08e+22,7245.39,28.5946,26.1841,253.383,1
4.03e+22,9165.81,28.8948,25.8824,317.213,1
3.98e+22,8567.44,26.5987,27.5253,322.1,1
3.93e+22,9496.92,26.0941,27.6067,363.949,1
3.94e+22,9164.83,31.8082,27.0615,288.128,1
3.99e+22,7339.49,34.5591,26.0931,212.375,1
3.98e+22,8448.0,34.2639,25.0212,246.557,1
3.89e+22,9122.44,41.4178,24.57,220.254,1
3.81e+22,9089.7,44.8082,24.6848,202.858,1
3.76e+22,8973.89,38.9019,24.8131,230.68,1
3.72e+22,8402.88,37.8544,25.706,221.979,1
3.62e+22,7934.26,31.2139,25.8412,254.19,1
3.55e+22,7851.44,28.7074,26.8456,273.499,1
3.51e+22,6880.66,23.9156,26.7064,287.706,1
3.47e+22,7722.39,25.129,26.8258,307.31,1
3.46e+22,8354.8,28.4207,25.8181,293.969,1
3.39e+22,6932.18,25.3185,26.9095,273.79900000000004,1
3.34e+22,6867.59,24.8696,26.8733,276.144,1
3.28e+22,8852.36,24.6898,26.9526,358.543,1
3.22e+22,3405.84,18.2066,25.657,187.066,1
3.2e+22,5920.22,24.6681,26.3893,239.995,1
3.16e+22,5453.08,23.7271,25.8191,229.825,1
3.11e+22,7878.16,24.8941,24.9346,316.467,1
3.06e+22,6133.24,19.2518,24.853,318.58,1
3.01e+22,6025.75,21.0737,27.8035,285.937,1
2.95e+22,4723.44,18.6774,25.8893,252.896,1
2.95e+22,2895.97,20.3821,26.2127,142.084,1
2.91e+22,3287.15,17.4293,25.6017,188.599,1
2.87e+22,2325.1,17.3077,25.6221,134.339,1
2.88e+22,4394.58,15.6239,25.9512,281.273,1
2.85e+22,4214.69,17.4002,27.375,242.221,1
2.82e+22,4265.03,16.9358,26.9152,251.835,1
2.82e+22,2816.06,15.6938,26.4593,179.438,1
2.81e+22,3367.13,14.5176,28.1207,231.93400000000003,1
2.8e+22,5709.43,19.5698,26.9578,291.747,1
2.82e+22,3260.97,16.6325,28.1264,196.06,1
2.8e+22,2191.07,17.527,28.4613,125.011,1
2.79e+22,842.784,12.0925,28.0284,69.6948,1
2.74e+22,726.18,14.7384,27.4799,49.2713,1
2.73e+22,3523.03,17.9011,29.1289,196.805,1
1.02e+23,19719.3,52.3064,25.6166,376.995,0
1.02e+23,18573.6,48.5318,25.813,382.71,0
1.04e+23,17065.1,41.0084,25.764,416.137,0
1.05e+23,15948.9,42.143,24.2866,378.447,0
1.07e+23,15838.9,46.04,23.4225,344.025,0
1.09e+23,15145.4,36.1733,23.2024,418.689,0
1.11e+23,14567.9,34.3262,20.2419,424.396,0
1.12e+23,14196.2,34.2941,20.3083,413.954,0
1.14e+23,14812.0,35.1961,20.4664,420.843,0
1.14e+23,11469.8,32.2097,20.9273,356.097,0
1.16e+23,15504.8,29.6892,20.6258,522.237,0
1.17e+23,16318.7,32.6662,19.8686,499.55800000000005,1
1.19e+23,14546.1,37.9814,20.5414,382.979,1
1.2e+23,18320.7,32.6823,21.0469,560.568,1
1.23e+23,19443.3,39.9689,20.3369,486.46,1
1.25e+23,17306.9,37.723,20.4894,458.788,1
1.29e+23,20269.3,30.3885,19.9316,667.007,1
1.31e+23,16212.0,37.6053,18.8771,431.11,1
1.33e+23,19534.6,40.8827,17.3165,477.82,1
1.37e+23,23196.2,40.7176,17.6475,569.684,1
1.39e+23,22838.9,38.3344,17.7674,595.7819999999998,1
1.42e+23,19906.1,33.0157,16.3681,602.929,1
1.46e+23,21940.8,33.7979,16.9559,649.1759999999998,1
1.49e+23,17923.2,29.2031,17.0536,613.742,1
1.53e+23,18308.5,31.9882,17.0024,572.352,1
1.54e+23,15989.8,29.6143,16.327,539.934,1
1.56e+23,21616.3,28.655,15.9051,754.365,1
1.58e+23,21484.9,30.0638,16.1438,714.643,1
1.59e+23,19218.7,34.5831,15.6147,555.726,1
1.59e+23,16597.9,35.1015,15.6553,472.854,1
1.58e+23,19520.0,28.9734,16.6846,673.721,1
1.58e+23,17337.9,27.9418,16.3976,620.501,1
1.56e+23,18934.1,27.3557,15.8586,692.1439999999999,1
1.56e+23,18973.8,24.3056,16.2076,780.6339999999999,1
1.54e+23,16130.4,25.9598,17.3072,621.361,1
1.54e+23,19032.4,24.1433,16.3731,788.309,1
1.54e+23,16039.4,25.4083,17.5907,631.265,1
1.55e+23,17226.4,25.7021,17.1213,670.2339999999998,1
1.55e+23,19987.3,30.3987,17.3455,657.505,1
1.55e+23,20672.9,34.7097,18.0081,595.595,1
1.54e+23,19679.3,33.3756,17.6127,589.632,1
1.54e+23,19720.9,31.6659,16.8422,622.78,1
1.53e+23,16937.7,29.9477,17.6552,565.576,1
1.52e+23,19674.6,37.7425,18.4362,521.285,1
1.51e+23,21329.4,37.216,18.6214,573.125,1
1.5e+23,22076.3,34.8488,18.2882,633.489,1
1.49e+23,18105.8,34.455999999999996,18.4501,525.476,1
1.49e+23,20633.8,34.2807,18.9101,601.908,1
1.47e+23,15463.8,33.8788,18.8402,456.445,1
1.46e+23,19237.0,32.6806,18.733,588.636,1
1.45e+23,17724.4,33.6635,18.1367,526.516,1
1.44e+23,17682.4,31.4072,19.0552,563.005,1
1.43e+23,16554.5,29.0791,18.6807,569.293,1
1.42e+23,15956.0,26.4017,19.2663,604.354,1
1.4e+23,16596.8,23.4573,19.3944,707.5310000000003,1
1.39e+23,16495.3,24.3408,19.5606,677.681,1
1.38e+23,13866.2,22.5202,19.9957,615.724,1
1.36e+23,13131.3,22.8875,19.6472,573.732,1
1.36e+23,12540.5,22.9141,19.5389,547.283,1
1.36e+23,14601.1,26.2222,19.4068,556.822,1
1.36e+23,13000.3,24.1141,19.5663,539.118,1
1.36e+23,16153.3,26.8563,19.5456,601.4730000000002,1
1.35e+23,13756.9,25.258000000000003,20.4288,544.6569999999998,1
1.35e+23,14642.9,24.680999999999997,20.5794,593.288,1
1.35e+23,13880.0,27.7762,21.55,499.71,1
1.35e+23,15810.8,27.6127,22.1339,572.591,1
1.35e+23,16041.3,26.2716,21.55,610.595,1
1.34e+23,16371.6,30.0547,22.1349,544.727,1
1.33e+23,17668.1,27.6907,22.3311,638.05,1
1.32e+23,14007.1,30.9847,22.2453,452.065,1
1.71e+22,4842.63,47.2318,54.0151,102.529,1
1.7e+22,4182.36,42.9966,53.5963,97.2719,1
1.69e+22,4256.03,43.0369,53.7761,98.8925,1
1.69e+22,4142.14,39.8785,53.4468,103.869,1
1.73e+22,4065.67,36.6336,51.1868,110.982,1
1.77e+22,4229.43,36.7658,49.4378,115.037,1
1.78e+22,3807.89,37.0248,51.4637,102.847,1
1.79e+22,3880.68,29.9428,51.7795,129.60299999999998,1
1.76e+22,4262.09,38.5689,54.3908,110.506,1
1.76e+22,2858.05,28.9375,51.0992,98.7663,1
1.8e+22,3700.92,30.2593,49.8192,122.307,1
1.87e+22,3969.75,28.636999999999997,54.8364,138.623,1
1.88e+22,3153.78,27.8133,54.3276,113.391,1
1.92e+22,3600.54,33.5765,55.1969,107.234,1
1.94e+22,4114.17,27.7949,53.6444,148.019,1
2.02e+22,3812.8,29.5866,52.0533,128.869,1
2.09e+22,3042.09,33.7413,53.0139,90.1593,1
2.13e+22,2659.9,25.2226,51.452,105.457,1
2.2e+22,3716.35,29.5791,49.2321,125.641,1
2.35e+22,5159.4,30.3134,45.9192,170.202,1
2.47e+22,4913.17,36.9578,42.2651,132.94,1
2.6e+22,4914.21,39.7873,43.5096,123.512,1
2.71e+22,5711.14,26.4287,39.8718,216.096,1
2.83e+22,6657.65,33.5128,38.6036,198.66,1
2.97e+22,7396.74,35.2021,39.6336,210.122,1
3.03e+22,7589.28,35.2135,39.9031,215.522,1
3.2e+22,5274.88,24.0826,36.7315,219.033,1
3.28e+22,6826.06,31.4912,35.9246,216.761,1
3.31e+22,7193.52,29.1218,34.563,247.015,1
3.3e+22,5915.42,26.7567,34.952,221.082,1
3.34e+22,4878.0,21.7658,33.8868,224.113,1
3.31e+22,5199.15,23.9621,33.841,216.974,1
3.34e+22,5014.0,24.7236,32.4956,202.802,1
3.35e+22,5060.92,22.9586,33.6125,220.437,1
3.32e+22,4568.24,20.4762,31.5293,223.1,1
3.28e+22,4540.68,21.1287,30.5054,214.906,1
3.23e+22,4803.53,23.4457,30.1738,204.879,1
3.21e+22,5207.2,22.2259,31.8598,234.285,1
3.17e+22,5551.6,23.7113,31.0058,234.133,1
3.12e+22,4645.91,23.5539,31.9532,197.246,1
3.14e+22,4208.96,27.1159,32.3785,155.221,1
3.15e+22,3496.96,23.5226,34.875,148.664,1
3.13e+22,4908.85,20.521,33.7931,239.211,1
3.13e+22,3852.34,17.8355,34.1549,215.993,1
3.12e+22,3335.07,18.4208,32.4054,181.049,1
3.11e+22,2846.86,18.7211,33.4832,152.067,1
3.13e+22,3490.42,21.0954,32.6352,165.459,1
3.1e+22,3850.77,21.3762,33.7519,180.143,1
3.1e+22,4906.5,26.8386,33.6768,182.815,1
3.11e+22,5085.02,27.0109,33.0622,188.258,1
3.03e+22,4003.23,24.4451,32.5873,163.764,1
3.02e+22,4885.03,24.9579,34.7665,195.731,1
2.97e+22,4569.7,25.5011,36.6306,179.196,1
2.96e+22,4828.69,27.7581,34.448,173.956,1
2.9e+22,4361.16,27.0876,33.7979,161.002,1
2.88e+22,4448.61,31.4603,34.3647,141.404,1
2.81e+22,4612.98,28.3876,35.0739,162.5,1
2.77e+22,4128.89,26.4129,37.5761,156.321,1
2.74e+22,4461.28,24.4038,37.4575,182.811,1
2.7e+22,3687.48,20.7861,37.9571,177.40099999999995,1
2.7e+22,3968.93,22.3471,40.1405,177.604,1
2.67e+22,3786.79,28.9333,41.627,130.88,1
2.66e+22,4609.66,30.0511,41.4026,153.394,1
2.69e+22,6264.97,29.8528,44.9309,209.862,1
2.65e+22,5075.99,29.6071,43.8329,171.445,1
2.61e+22,5554.95,30.2516,44.0282,183.625,1
2.63e+22,7357.14,20.7864,48.3157,353.94,1
2.6e+22,6358.73,23.7873,48.0642,267.316,1
2.26e+22,8003.76,25.0571,60.4553,319.421,1
2.31e+22,6300.91,25.4231,60.9969,247.842,1
2.36e+22,7131.13,26.1246,61.0831,272.966,1
2.41e+22,8360.04,23.1749,61.536,360.737,1
2.49e+22,8096.5,21.697,61.4517,373.162,1
2.57e+22,6132.37,27.8825,58.2365,219.936,1
2.62e+22,6840.51,24.019000000000002,55.7423,284.796,1
2.7e+22,5691.09,31.1312,51.2323,182.81,1
2.8e+22,8741.26,25.7662,54.361,339.2530000000001,1
2.79e+22,5712.47,29.3859,50.0393,194.395,1
2.92e+22,7066.06,32.4195,50.4272,217.957,1
2.98e+22,5471.2,29.1844,50.4316,187.47,1
3.05e+22,5899.06,35.396,50.2329,166.65900000000005,1
3.07e+22,5995.27,32.1531,48.2208,186.46,1
3.09e+22,6487.93,30.4887,47.3227,212.798,1
3.07e+22,4412.68,30.4962,48.1668,144.696,1
3.01e+22,4205.03,32.1456,47.1624,130.812,1
3.02e+22,5233.09,29.3534,45.7046,178.27900000000002,1
3.02e+22,3861.73,26.0822,44.2856,148.06,1
3.04e+22,3336.8,25.7245,46.4417,129.713,1
3.11e+22,5197.97,34.8156,48.9811,149.3,1
3.06e+22,5794.97,29.5142,45.9455,196.345,1
3.05e+22,4953.36,31.4497,49.8351,157.501,1
3.07e+22,5897.94,39.3335,50.3814,149.947,1
3.07e+22,5235.23,31.9654,52.6407,163.778,1
3.14e+22,6518.78,30.1307,52.6195,216.35,1
3.16e+22,5594.5,31.8886,52.9977,175.43900000000005,1
3.21e+22,7782.35,24.6611,53.9893,315.572,1
3.24e+22,7443.74,26.2971,53.6514,283.063,1
3.28e+22,7297.36,21.9028,52.2116,333.17,1
3.34e+22,6017.95,29.5936,52.5249,203.353,1
3.33e+22,6483.35,25.2197,53.5135,257.075,1
3.34e+22,6567.83,27.438000000000002,57.2624,239.37,1
3.32e+22,8078.01,27.6944,55.4949,291.684,1
3.28e+22,5782.08,28.7905,60.8714,200.833,1
3.26e+22,5568.23,28.3931,62.2546,196.112,1
3.2e+22,5855.23,34.9798,64.1031,167.389,1
3.16e+22,6295.86,30.4345,64.876,206.866,1
3.16e+22,5531.59,34.1037,62.6881,162.19899999999996,1
3.17e+22,6277.15,28.9195,65.6781,217.056,1
3.18e+22,5924.86,30.6789,64.5653,193.125,0
3.22e+22,6935.56,33.1583,64.2799,209.165,0
3.23e+22,5813.14,32.9698,65.2042,176.317,0
3.27e+22,6416.89,34.1877,65.2992,187.696,0
3.26e+22,6100.94,29.2279,65.1201,208.737,0
3.2e+22,6235.95,30.1162,60.4492,207.063,0
3.24e+22,7556.66,29.636999999999997,61.3234,254.974,0
3.18e+22,6107.74,28.0831,64.3685,217.488,0
3.17e+22,6291.09,29.0193,65.9031,216.79,0
3.18e+22,5478.28,28.7941,65.6039,190.257,0
3.19e+22,6803.86,30.8256,69.1285,220.721,0
3.18e+22,6891.58,27.4797,64.6889,250.788,0
3.08e+22,5243.65,25.6634,63.5779,204.324,0
3.14e+22,6431.54,27.9183,67.8759,230.37,0
3.1e+22,6244.55,27.5638,69.9792,226.549,0
3.1e+22,5016.91,26.8695,67.9774,186.71400000000003,0
3.07e+22,6556.84,26.8625,65.4056,244.08900000000003,0
3.06e+22,5289.49,32.1239,67.8397,164.65900000000005,0
3.04e+22,6365.12,31.47,69.1746,202.26,0
2.95e+22,6440.03,34.19,70.0322,188.36,0
2.93e+22,6163.91,30.0128,69.2656,205.376,0
2.9e+22,5823.74,29.4937,71.7154,197.457,0
2.86e+22,5919.27,31.0731,72.4736,190.495,0
2.87e+22,6152.95,26.3765,80.2884,233.274,0
2.83e+22,5910.49,25.7111,83.6785,229.881,0
2.73e+22,5362.59,23.9426,82.3495,223.977,0
2.72e+22,4203.18,22.3344,86.0597,188.193,0
2.7e+22,4438.71,24.1985,89.24799999999998,183.429,0
2.7e+22,4785.99,25.5434,89.9073,187.367,0
2.63e+22,5250.45,24.2393,92.3595,216.609,0
2.62e+22,4288.02,25.7782,89.2844,166.343,0
2.61e+22,4924.37,27.5072,91.1686,179.021,0
2.56e+22,4854.16,24.0298,94.8417,202.006,0
2.52e+22,4638.6,22.4584,99.0414,206.542,0
2.45e+22,5670.2,22.7401,106.864,249.348,0
2.45e+22,4625.14,25.5421,106.458,181.079,0
2.31e+22,3639.97,19.9455,110.318,182.496,0
2.27e+22,5100.83,21.0099,110.683,242.782,0
2.36e+22,5832.25,23.6202,114.635,246.918,0
2.33e+22,5936.83,24.064,115.763,246.71,0
2.27e+22,5602.27,23.4342,118.835,239.064,0
2.24e+22,4911.16,23.1401,123.769,212.236,0
2.19e+22,4564.14,21.2618,125.342,214.664,0
4.88e+22,9045.44,54.3387,33.4859,166.46400000000003,0
4.94e+22,6952.92,72.654,32.1399,95.6991,0
5.03e+22,7812.47,58.4862,30.7934,133.578,0
5.1e+22,6894.24,40.8216,31.7059,168.887,0
5.17e+22,6149.0,31.5657,32.2416,194.8,0
5.25e+22,8463.73,36.4915,30.3437,231.937,0
5.31e+22,8280.36,32.7371,30.5823,252.935,0
5.35e+22,8747.45,32.3167,31.6353,270.67900000000003,0
5.38e+22,8885.81,33.4793,32.5618,265.41200000000003,0
5.43e+22,8379.34,46.8164,32.1405,178.983,0
5.47e+22,7888.69,35.078,32.3825,224.89,0
5.5e+22,6977.97,33.592,32.6739,207.727,0
5.5e+22,7134.32,33.1059,32.3899,215.5,0
5.54e+22,6048.97,38.6501,30.2304,156.506,0
5.59e+22,6989.6,34.7975,29.46,200.865,0
5.61e+22,4778.97,34.2127,28.5366,139.684,0
5.64e+22,6412.38,29.9721,29.1663,213.945,0
5.74e+22,5581.8,39.5121,29.2454,141.268,0
5.78e+22,5179.93,36.6614,27.5888,141.291,0
5.82e+22,5874.68,34.8952,28.249,168.352,0
5.93e+22,7462.26,34.2321,27.5758,217.99,0
5.96e+22,7105.96,34.6203,27.1614,205.254,0
6.04e+22,6995.47,36.8111,26.304,190.037,0
6.11e+22,7274.17,29.9867,26.1,242.58,0
6.12e+22,8342.72,36.8025,25.686,226.689,0
6.22e+22,9837.4,37.304,25.9247,263.709,0
6.31e+22,8533.5,32.3707,26.6622,263.618,0
6.34e+22,10484.7,34.146,25.7087,307.0540000000001,0
6.36e+22,11003.4,36.3847,25.8252,302.4190000000001,0
6.38e+22,6982.44,37.8204,25.4426,184.621,0
