Total Unsigned Flux (Mx),GWILL (Mm),Average Gradient across PIL (G),Effective Separation (pixels),PIL Length (Mm),Label
2.87e+22,599.0,42.6942,57.7254,14.03,0
2.88e+22,2382.8,28.3457,58.8757,84.06200000000003,0
2.86e+22,2526.76,25.9173,57.3135,97.4933,0
2.86e+22,2389.17,34.0441,57.7866,70.1787,0
2.85e+22,2037.39,28.653000000000002,59.6052,71.1056,0
2.84e+22,1689.8,23.1479,57.3436,73.0,0
2.83e+22,1064.63,15.9531,55.7789,66.7352,0
2.83e+22,939.643,15.4126,57.6709,60.9659,0
2.87e+22,1289.49,16.6383,57.8307,77.5016,0
2.91e+22,1001.69,19.5244,57.8766,51.3045,0
2.93e+22,855.898,19.8498,56.6237,43.1187,0
2.91e+22,1747.89,17.4816,56.9853,99.9843,0
2.93e+22,690.242,15.045,57.7136,45.8785,0
2.93e+22,1286.24,15.585999999999999,57.6522,82.5255,0
2.93e+22,1568.7,18.3038,55.9858,85.7033,0
2.9e+22,1758.91,17.5596,57.0827,100.168,0
2.88e+22,1674.02,16.1148,53.422,103.881,0
2.84e+22,1157.52,16.4134,52.7868,70.5229,0
2.84e+22,1030.53,12.4031,54.6002,83.0865,0
2.85e+22,923.657,11.0977,59.6597,83.2296,0
2.86e+22,848.2,10.3587,56.5202,81.8829,0
2.82e+22,1653.51,15.6559,53.8724,105.616,0
2.78e+22,685.8439999999998,8.620239999999999,52.2387,79.5621,0
2.73e+22,808.363,6.71727,54.9009,120.341,0
2.74e+22,1567.48,9.71092,53.5139,161.414,0
2.72e+22,1347.55,9.92637,54.9072,135.755,0
2.72e+22,1047.18,10.1702,52.5314,102.966,0
2.7e+22,1055.14,10.073,55.0085,104.749,0
2.68e+22,80.7682,4.78337,55.2138,16.8852,0
2.7e+22,1058.35,15.0373,55.1698,70.3814,0
2.72e+22,924.628,14.8348,55.0651,62.3283,0
2.74e+22,854.4939999999998,15.0115,55.6134,56.9226,0
2.76e+22,652.418,12.3547,54.845,52.8073,0
2.75e+22,987.954,13.1711,56.9794,75.0092,0
2.72e+22,891.054,13.3661,59.2081,66.6652,0
2.72e+22,867.415,14.5271,58.4739,59.7101,0
2.67e+22,978.471,13.651,60.3638,71.6776,0
2.64e+22,1438.48,14.741,60.4103,97.5834,0
2.62e+22,713.6039999999998,16.2583,63.4112,43.8917,0
2.57e+22,601.925,19.4475,62.3616,30.9513,0
2.55e+22,765.73,23.3214,61.5383,32.8338,0
2.51e+22,1107.11,21.8135,65.6344,50.7533,0
2.49e+22,927.992,30.9754,66.1497,29.959,0
2.5e+22,1016.12,29.3937,66.87,34.5694,0
2.48e+22,1481.26,28.916999999999998,67.8534,51.2245,0
2.41e+22,2127.48,18.7026,66.639,113.753,0
2.41e+22,2326.11,19.1215,67.1082,121.649,0
2.38e+22,1861.91,15.1715,66.9714,122.724,0
2.35e+22,1770.85,17.2221,66.1026,102.824,0
2.38e+22,2321.35,19.4328,67.4947,119.455,0
2.37e+22,3664.33,17.8788,66.0877,204.954,0
2.34e+22,2948.59,13.1812,67.4307,223.697,0
2.32e+22,3124.91,12.8702,71.0088,242.802,0
2.31e+22,2219.24,15.4582,71.0311,143.564,0
2.3e+22,2130.4,18.9688,75.5956,112.311,0
2.85e+22,8078.86,36.148,39.8043,223.49400000000003,0
2.92e+22,6673.35,32.0845,40.4954,207.993,0
3e+22,6999.44,35.9091,37.4188,194.921,0
3.16e+22,6025.49,31.5636,37.2712,190.9,0
3.23e+22,7210.19,33.4973,36.9567,215.247,0
3.31e+22,7200.46,29.4169,35.2005,244.773,0
3.38e+22,6892.07,29.7626,32.4758,231.568,0
3.42e+22,5266.45,27.3949,30.9396,192.242,0
3.66e+22,6073.53,25.8468,31.1443,234.982,0
3.77e+22,6704.91,26.6014,32.1207,252.051,0
3.82e+22,5586.13,23.1237,31.5867,241.576,0
3.96e+22,7650.24,26.7502,32.7927,285.988,0
4.02e+22,7155.32,26.8697,28.9828,266.297,0
4.1e+22,4807.13,23.1456,28.3804,207.691,0
4.21e+22,5009.19,20.8886,29.6694,239.805,0
4.27e+22,4855.48,20.1201,28.77,241.325,0
4.47e+22,4967.6,22.0408,28.0608,225.382,0
4.56e+22,6106.65,26.189,27.8958,233.176,0
4.68e+22,5621.24,27.3905,26.1639,205.226,0
4.8e+22,6348.61,28.4334,26.0292,223.28,0
4.89e+22,5863.66,33.5563,27.1119,174.741,0
5.11e+22,8285.78,37.0018,26.7467,223.929,0
5.3e+22,8578.54,26.8113,26.4312,319.96,0
5.36e+22,9736.69,31.5702,25.5597,308.414,0
5.5e+22,9333.18,34.4796,26.8662,270.687,0
5.56e+22,8864.76,32.0972,25.9158,276.185,0
5.61e+22,7861.73,28.0699,25.2216,280.077,0
5.65e+22,8296.21,26.8591,24.5734,308.879,0
5.72e+22,7536.61,23.3185,24.5517,323.203,0
5.78e+22,7414.54,23.1436,23.9441,320.371,0
5.88e+22,4988.07,18.289,25.1598,272.736,0
5.88e+22,6253.12,21.4678,23.7599,291.279,0
5.88e+22,6622.82,19.6333,22.239,337.326,0
5.89e+22,5250.57,19.4413,22.3506,270.073,0
5.89e+22,6672.75,17.2495,22.9763,386.837,0
5.86e+22,5258.59,20.061,23.5591,262.13,0
5.8e+22,4307.68,11.9788,22.3962,359.60900000000015,0
5.77e+22,3984.85,11.8177,23.2217,337.1930000000001,0
5.74e+22,3808.79,12.4146,23.8638,306.7990000000001,0
5.74e+22,3034.91,13.4008,23.7103,226.472,0
5.72e+22,4126.4,16.8437,22.9387,244.982,0
5.73e+22,4047.99,15.6252,22.6618,259.068,0
5.66e+22,3248.68,15.9935,23.4805,203.125,0
5.63e+22,4152.22,28.7963,23.2339,144.19299999999996,0
5.6e+22,5321.56,22.5749,23.3028,235.729,0
5.59e+22,3219.27,15.2145,24.6897,211.592,0
5.52e+22,4812.41,17.2486,23.7402,279.003,0
5.46e+22,4627.43,19.0586,25.5517,242.8,0
5.42e+22,4646.54,19.4011,25.8896,239.499,0
5.39e+22,5153.96,25.7831,27.0493,199.897,0
5.33e+22,4305.23,20.6299,26.5952,208.689,0
5.31e+22,4998.14,21.71,27.8468,230.223,0
5.29e+22,4832.14,24.871,27.5089,194.288,0
5.28e+22,6534.08,27.6286,27.2793,236.497,0
5.28e+22,7391.7,31.0013,29.0748,238.432,0
5.27e+22,7600.86,34.1046,29.2346,222.86900000000003,0
5.22e+22,7141.81,32.4914,28.7082,219.806,0
5.2e+22,7985.99,29.8498,29.6886,267.539,0
5.17e+22,8834.26,29.6422,28.6665,298.03,0
5.08e+22,7602.25,23.3666,28.2341,325.347,0
5.02e+22,5442.36,26.2794,30.4289,207.096,0
5e+22,5938.33,30.6281,29.8992,193.885,0
2.92e+21,253.26,29.9478,56.8503,8.456719999999999,0
3.01e+21,364.798,35.7193,61.8808,10.2129,0
2.92e+21,298.404,35.0022,59.5224,8.52528,0
3.29e+21,308.178,28.8713,55.8645,10.6742,0
3.42e+21,304.545,25.0469,57.4794,12.159,0
3.7e+21,461.468,19.0329,53.0246,24.2458,0
3.65e+21,442.787,35.4414,59.0411,12.4935,0
3.72e+21,392.382,19.6081,57.6712,20.0112,0
4.54e+21,567.028,15.5127,62.2254,36.5525,0
4.94e+21,706.4689999999998,21.4269,57.4315,32.9711,0
5.39e+21,317.68,14.4744,55.0096,21.9477,0
5.77e+21,412.029,12.4395,51.0762,33.1226,0
6.06e+21,538.034,16.6683,48.2099,32.2789,0
6.36e+21,383.079,12.3805,44.4237,30.9421,0
7.13e+21,699.61,18.0207,45.1106,38.8226,0
7.85e+21,1243.1,19.2944,43.4366,64.4281,0
9.11e+21,1660.19,22.8759,43.756,72.5737,0
9.66e+21,1058.27,26.3536,39.7198,40.1567,0
1.02e+22,1650.55,29.8242,40.593,55.3428,0
1.06e+22,1568.2,22.863000000000003,37.4237,68.5911,0
1.07e+22,993.22,28.13,35.7625,35.3082,0
1.1e+22,986.09,14.1184,40.2059,69.8443,0
1.1e+22,792.87,19.9166,39.823,39.8095,0
1.16e+22,866.924,21.743000000000002,41.9842,39.8714,0
1.38e+22,2205.82,29.0737,36.8251,75.8698,0
1.5e+22,2672.91,43.1363,34.6681,61.9643,0
1.58e+22,2578.0,40.6555,33.5237,63.4109,0
1.66e+22,2810.55,41.3312,34.0033,68.0007,0
1.76e+22,3159.04,40.2977,32.4927,78.3925,0
1.8e+22,2309.9,37.0066,34.1139,62.4185,0
1.91e+22,2007.75,35.2331,30.0494,56.9849,0
1.95e+22,2676.37,39.8747,31.2707,67.1194,0
1.97e+22,1805.06,33.4114,29.2594,54.0253,0
2.04e+22,2183.12,48.6908,29.382,44.8365,0
2.12e+22,2257.99,48.6694,31.7475,46.3944,0
2.15e+22,1179.31,32.8798,33.1497,35.8674,0
2.2e+22,2434.44,51.1537,32.7136,47.5907,0
2.28e+22,2230.95,39.743,30.0248,56.1343,0
2.34e+22,3066.11,53.858999999999995,29.2237,56.9284,0
2.39e+22,2563.57,53.8311,29.8357,47.6225,0
2.48e+22,2019.37,49.4077,27.5812,40.8716,0
2.53e+22,2738.68,64.258,26.0014,42.62,0
2.55e+22,3248.64,41.0816,25.165,79.0778,0
2.62e+22,4031.42,47.6199,26.4511,84.6583,0
2.66e+22,3512.34,37.53,28.1535,93.5875,0
2.72e+22,3592.95,25.5366,28.184,140.69799999999998,0
1.22e+22,1386.06,42.7852,60.717,32.3957,0
1.25e+22,1495.26,40.6017,62.951,36.8274,0
1.23e+22,1373.15,40.8788,60.1197,33.5908,0
1.24e+22,1207.23,42.5949,62.0212,28.3422,0
1.23e+22,1123.22,38.1939,60.0009,29.4084,0
1.23e+22,1063.89,38.799,60.0922,27.4205,0
1.22e+22,1659.76,32.2464,64.0548,51.4713,0
1.21e+22,2087.29,37.898,63.1253,55.0766,0
1.24e+22,1102.83,36.3156,61.3102,30.3679,0
1.21e+22,1349.76,20.1934,59.2253,66.8418,0
1.2e+22,506.456,11.9621,62.3158,42.3384,0
1.21e+22,502.072,9.99485,64.7139,50.2331,0
1.21e+22,202.219,12.6647,63.3357,15.9671,0
1.2e+22,318.826,18.8687,62.8395,16.8971,0
1.22e+22,289.906,16.3734,68.5442,17.7059,0
1.21e+22,162.459,11.2422,63.9265,14.4508,0
1.19e+22,196.37,19.497,64.9445,10.0718,0
1.2e+22,16.0447,8.0,61.8238,2.00559,0
1.19e+22,217.775,19.7753,61.7799,11.0125,0
1.2e+22,223.789,21.8783,58.4672,10.2288,0
1.21e+22,282.433,25.5288,61.8379,11.0633,0
1.22e+22,157.186,13.1112,62.6547,11.9887,0
1.25e+22,182.213,13.2407,60.1654,13.7616,0
1.26e+22,383.936,13.8933,67.0809,27.6346,0
1.24e+22,245.938,11.7196,61.1375,20.9852,0
1.25e+22,296.172,13.8922,58.7203,21.3193,0
1.26e+22,777.9839999999998,13.5054,61.9251,57.6054,0
1.24e+22,405.316,13.1517,64.9464,30.8185,0
1.23e+22,1071.04,20.5156,65.2425,52.2061,0
1.25e+22,1224.37,12.2573,61.3772,99.8894,0
1.27e+22,1052.45,13.9057,63.4093,75.6846,0
1.25e+22,609.001,14.6859,62.1318,41.4684,0
1.26e+22,974.892,11.8765,65.3142,82.0858,0
1.26e+22,1305.86,11.6372,67.3103,112.214,0
1.25e+22,1072.39,13.5414,65.4294,79.1935,0
1.26e+22,1072.88,10.7616,63.3181,99.6952,0
1.28e+22,945.126,11.9523,62.5614,79.0748,0
1.27e+22,1444.45,8.91399,65.9838,162.043,0
1.26e+22,462.31,9.8356,64.1464,47.0037,0
1.26e+22,1310.56,12.1967,66.2252,107.452,0
1.26e+22,1484.58,16.7049,70.414,88.8707,0
1.26e+22,1590.53,13.6004,67.6101,116.947,1
1.26e+22,983.098,14.2328,69.3198,69.0727,1
1.28e+22,956.846,18.3698,68.5215,52.088,1
1.28e+22,1102.87,23.0511,72.4753,47.8447,1
1.26e+22,1006.59,18.0646,71.3599,55.7219,1
1.27e+22,1061.82,13.4862,71.0159,78.7336,1
1.28e+22,1639.24,13.7803,70.7573,118.955,1
1.29e+22,478.416,8.55136,74.0929,55.9462,1
1.29e+22,1127.06,14.7978,68.1557,76.1642,1
1.32e+22,1165.57,14.4182,61.0579,80.8402,1
1.32e+22,1341.92,12.7458,66.1655,105.283,1
1.33e+22,1930.71,17.8558,69.9987,108.128,1
1.34e+22,1646.02,22.7988,66.7901,72.1977,1
1.36e+22,1826.1,23.0482,69.5101,79.2297,1
1.37e+22,1762.83,20.3066,67.96600000000001,86.8107,1
1.37e+22,1684.2,19.9484,68.5911,84.4276,1
1.37e+22,1820.15,17.0573,70.6348,106.708,1
1.36e+22,1341.17,15.5112,68.3788,86.4649,1
1.37e+22,1873.4,15.8675,66.1127,118.065,1
1.36e+22,2238.98,16.7473,65.5509,133.692,1
1.38e+22,1460.6,18.5764,68.1521,78.6266,1
1.39e+22,1492.05,19.4105,66.73100000000001,76.8683,1
1.4e+22,1726.73,24.0032,66.2826,71.9374,1
1.37e+22,1359.47,24.0794,64.6815,56.4577,1
1.38e+22,1202.23,16.6642,63.3088,72.1443,1
1.38e+22,1373.27,19.5515,64.0051,70.2385,1
1.37e+22,2339.74,25.0388,60.0289,93.4446,1
1.35e+22,1016.09,13.7588,61.6482,73.8501,1
1.37e+22,2413.95,23.0203,62.7115,104.862,1
1.36e+22,2972.11,23.6334,61.6354,125.759,0
1.34e+22,2607.57,20.6235,60.4084,126.437,0
1.37e+22,2622.32,31.5144,63.6757,83.2103,0
1.36e+22,2766.55,19.3876,62.1139,142.697,0
2.04e+22,5039.32,23.5159,40.2805,214.294,0
2.03e+22,4088.28,20.804000000000002,40.0766,196.514,0
2.02e+22,3695.0,21.2707,39.3563,173.713,0
2.05e+22,2915.22,24.7514,39.2692,117.78,0
2.06e+22,3153.21,25.0812,36.7187,125.72,0
2.09e+22,4609.95,21.6701,39.1172,212.733,0
2.11e+22,3287.41,24.502,36.4651,134.16899999999998,0
2.11e+22,3626.93,19.9877,35.9389,181.458,0
2.11e+22,3683.25,26.4184,34.5445,139.42,0
2.1e+22,2583.74,23.1948,34.7278,111.393,0
2.1e+22,1498.35,20.9673,34.7478,71.4614,0
2.11e+22,1835.09,20.4583,32.9073,89.6992,0
2.11e+22,1389.74,20.9223,34.3519,66.4237,0
2.11e+22,1923.29,18.1696,32.6819,105.852,0
2.1e+22,1989.13,17.9795,32.5093,110.633,1
2.09e+22,1108.48,13.3493,32.4294,83.0366,1
2.11e+22,1488.69,21.4842,31.2356,69.2923,1
2.11e+22,1819.62,16.4976,31.0916,110.296,1
2.09e+22,1675.26,17.4344,31.4643,96.0894,1
2.09e+22,922.649,21.1994,31.0199,43.5224,1
2.08e+22,782.95,20.1637,31.2505,38.8297,1
2.07e+22,1382.77,20.4157,33.7531,67.7307,1
2.06e+22,1020.43,16.9286,33.8492,60.2786,1
2.06e+22,1400.55,17.6098,33.2849,79.5322,1
2.07e+22,1475.82,21.6977,32.3222,68.0175,1
2.08e+22,1268.28,20.166,32.9594,62.8921,1
2.08e+22,1343.3,16.3376,32.0282,82.2212,1
2.1e+22,1181.05,21.8019,30.6786,54.1719,1
2.1e+22,753.541,20.713,29.7775,36.3801,1
2.12e+22,713.7819999999998,21.7297,30.2062,32.8482,1
2.12e+22,766.6260000000002,15.3814,29.0116,49.8411,1
2.14e+22,1240.12,11.7465,28.4041,105.574,1
2.15e+22,945.0,11.5919,28.5036,81.5224,1
2.12e+22,1429.78,9.49042,30.0138,150.655,1
2.09e+22,1115.58,10.7004,30.3809,104.256,1
2.07e+22,1073.78,11.4223,31.7301,94.0077,1
2.07e+22,1458.9,11.4066,31.8115,127.9,1
2.05e+22,765.878,7.58295,34.3099,101.0,1
2.03e+22,872.2389999999998,8.15055,34.2285,107.016,1
2.04e+22,1211.79,10.2307,33.3305,118.446,1
2.05e+22,1139.1,11.4132,34.6217,99.8056,1
2.05e+22,1235.3,10.9988,32.339,112.312,1
2.08e+22,1383.45,12.5655,32.7033,110.099,1
2.07e+22,1329.11,12.9431,32.1245,102.689,0
2.03e+22,1055.83,15.2479,32.8854,69.2442,0
2.05e+22,1431.16,12.8498,34.505,111.376,0
2.05e+22,902.694,20.3625,33.2229,44.3312,0
2.02e+22,437.8730000000001,17.0186,33.6985,25.7291,0
1.99e+22,499.6230000000001,11.4977,32.4527,43.4542,0
2e+22,459.009,12.5204,32.167,36.6609,0
2.03e+22,210.094,11.5996,32.9729,18.1122,0
2.01e+22,596.365,15.6574,33.0015,38.0884,0
2e+22,570.898,11.6093,32.2156,49.1759,0
2e+22,806.916,15.6739,34.2134,51.4815,0
1.98e+22,371.794,14.0774,34.5466,26.4107,0
1.95e+22,947.097,16.4203,35.2329,57.6784,0
1.94e+22,507.279,21.5006,33.8578,23.5937,0
1.94e+22,730.638,30.6116,35.2734,23.868,0
1.97e+22,609.161,24.0916,31.9794,25.2852,0
2e+22,2780.84,35.918,31.7696,77.4219,0
2.01e+22,2924.59,25.0196,31.4847,116.892,0
2.02e+22,2175.21,31.825,31.5648,68.3491,0
2.02e+22,1113.5,21.487,30.6475,51.822,0
2.01e+22,904.084,18.3823,31.0089,49.1823,0
2e+22,1504.98,24.3478,32.935,61.8119,0
1.96e+22,1217.14,20.9539,33.1365,58.0864,0
1.94e+22,1312.29,32.1222,33.4344,40.8531,0
1.92e+22,1967.83,18.1829,33.7279,108.224,0
1.9e+22,2390.74,16.6832,35.827,143.30200000000005,0
1.89e+22,2043.93,17.8021,34.7987,114.814,0
1.89e+22,2093.58,18.6378,36.1022,112.33,0
1.87e+22,3004.89,16.5378,35.9826,181.698,0
1.87e+22,2933.56,18.8121,37.0948,155.94,0
1.84e+22,2584.41,20.0182,36.8982,129.10299999999998,0
1.8e+22,2372.9,15.0389,38.8784,157.784,0
1.77e+22,2191.58,20.4509,38.3549,107.163,0
1.75e+22,2357.71,13.3833,38.033,176.168,0
1.73e+22,1618.31,14.2653,38.2226,113.444,0
3.37e+21,148.217,16.7997,80.4234,8.82262,0
3.62e+21,174.90599999999995,20.2416,81.2814,8.640939999999999,0
3.52e+21,55.3756,9.958260000000001,80.6084,5.56077,0
3.37e+21,47.6729,6.70142,84.022,7.11385,0
3.41e+21,18.3981,5.02707,84.42299999999999,3.65981,0
3.68e+21,13.206,7.831760000000001,81.1698,1.6862099999999998,0
4e+21,47.2168,12.8281,78.8152,3.6807300000000014,0
4.53e+21,1497.68,22.0224,69.7769,68.007,0
5.36e+21,1305.97,28.2911,67.702,46.1618,0
6.32e+21,2140.39,27.2478,63.0811,78.5529,0
7.67e+21,2628.51,34.5237,60.2917,76.1363,0
8.1e+21,2408.28,25.9424,56.2841,92.8319,0
8.41e+21,2323.12,25.0072,57.4929,92.8982,0
8.59e+21,1862.26,24.7306,56.0348,75.3017,0
8.64e+21,2688.7,28.8208,59.3204,93.2904,0
9.11e+21,3777.81,34.1312,60.8691,110.685,0
8.98e+21,2447.78,33.2983,62.4499,73.5106,0
9.35e+21,1571.55,39.4235,61.4527,39.8633,0
9.25e+21,1504.76,31.0693,64.564,48.4325,0
9.52e+21,1639.22,38.5128,60.639,42.5631,0
9.69e+21,691.7330000000002,21.4237,60.0789,32.2882,0
9.76e+21,1948.37,16.3952,62.3591,118.838,0
1.04e+22,915.669,13.2478,63.8666,69.1186,0
1.07e+22,1009.28,16.4644,65.4962,61.3008,0
1.12e+22,833.2769999999998,16.812,61.4771,49.5644,0
1.17e+22,847.915,17.678,64.5251,47.9644,0
1.24e+22,1724.43,17.4312,65.4252,98.9279,0
1.29e+22,1611.22,20.0588,65.4891,80.3249,0
1.3e+22,1240.69,16.7859,64.1082,73.9125,0
1.31e+22,1305.67,18.8849,63.1545,69.1385,0
1.32e+22,1657.36,19.4921,61.9716,85.0273,0
1.4e+22,1680.25,21.7626,56.1208,77.2083,0
1.48e+22,2287.02,27.3855,51.8996,83.5122,0
1.55e+22,2329.33,30.2669,49.4388,76.9598,0
1.6e+22,2223.57,36.4913,51.8474,60.9342,0
1.66e+22,2022.52,30.1073,48.2328,67.17699999999999,0
1.7e+22,1182.24,17.6859,52.5379,66.8464,0
1.72e+22,1523.27,19.6281,54.0975,77.6064,0
1.75e+22,1467.87,22.4608,53.6676,65.3525,0
1.81e+22,1474.3,21.0371,52.1439,70.081,0
1.83e+22,2400.12,27.0494,53.1779,88.7311,0
1.86e+22,2428.07,27.5602,49.9533,88.1006,1
1.86e+22,907.194,24.2323,48.8442,37.4374,1
1.87e+22,372.209,19.3874,51.3689,19.1985,1
1.89e+22,1298.52,26.4686,49.853,49.0589,1
1.95e+22,1625.17,28.8332,47.5098,56.3645,1
1.94e+22,954.269,21.3307,45.4748,44.7369,1
1.94e+22,1843.1,29.934,47.2127,61.572,1
1.96e+22,1818.93,34.7556,44.6525,52.3348,1
1.96e+22,2555.14,23.914,43.8676,106.847,1
1.95e+22,1493.21,15.6129,45.8444,95.6392,1
1.95e+22,1746.07,18.0639,44.683,96.6607,1
1.93e+22,1730.31,19.0595,45.4369,90.7847,1
1.93e+22,2159.08,18.8853,47.0397,114.326,1
1.91e+22,1949.88,24.2558,46.4285,80.3882,1
6.56e+22,10314.8,43.0963,36.377,239.343,0
6.65e+22,8588.04,43.192,35.3594,198.834,0
6.66e+22,8142.91,41.617,37.082,195.663,0
6.76e+22,8399.89,41.0799,34.3488,204.477,0
6.87e+22,11186.4,42.121,32.5,265.578,0
6.92e+22,10785.4,36.16,33.7672,298.269,0
6.89e+22,11867.0,42.5751,34.0998,278.731,0
6.87e+22,14430.3,33.4923,34.7951,430.853,0
6.95e+22,11640.1,41.1474,35.038000000000004,282.889,0
6.95e+22,11087.8,38.3027,36.0015,289.4790000000001,0
6.96e+22,10695.7,41.9656,36.1184,254.86900000000003,0
6.99e+22,11571.6,47.3456,36.0236,244.407,0
7.06e+22,13325.4,48.6445,36.1418,273.935,0
7.09e+22,14244.1,42.4956,34.7417,335.19,0
7.15e+22,15644.1,43.9479,35.2112,355.97,0
7.25e+22,12815.8,47.8493,35.0609,267.837,0
7.4e+22,9677.65,34.4087,33.5826,281.256,0
7.42e+22,12824.7,36.7215,33.7981,349.241,0
7.54e+22,13247.0,33.5443,32.274,394.911,0
7.63e+22,12418.0,24.6909,34.1198,502.937,0
7.7e+22,12536.3,31.3774,32.6375,399.534,0
7.76e+22,13703.3,31.2032,32.7858,439.164,0
7.85e+22,14288.1,27.4626,33.8387,520.274,0
7.83e+22,15095.6,27.8963,32.6211,541.132,0
7.87e+22,14315.3,24.8825,32.6987,575.314,0
7.91e+22,10374.5,22.4236,33.0776,462.658,0
7.94e+22,12146.2,21.8827,33.779,555.059,0
8.02e+22,13061.1,24.5161,34.7392,532.756,0
8.12e+22,12536.0,24.4083,34.7655,513.597,0
8.18e+22,12232.4,23.4791,34.9625,520.99,0
8.32e+22,15140.4,24.8032,34.5321,610.42,0
8.36e+22,13164.4,28.1884,35.7362,467.015,0
8.38e+22,10985.1,24.3281,36.3018,451.539,0
8.36e+22,10123.3,24.0047,36.9802,421.72,0
8.32e+22,9676.24,27.1584,36.4777,356.289,0
8.31e+22,7807.64,25.7128,37.1491,303.648,0
8.32e+22,7803.91,26.4088,35.9391,295.504,0
8.27e+22,7041.07,24.4223,35.469,288.305,0
8.31e+22,8360.25,30.0387,35.2446,278.316,0
8.27e+22,9607.68,28.8997,35.6145,332.449,0
8.21e+22,8439.83,26.8427,35.97,314.418,0
8.23e+22,7336.46,28.4542,35.9332,257.834,0
8.26e+22,7699.27,30.4337,35.0945,252.985,0
8.26e+22,9504.19,24.5315,35.7841,387.42800000000005,0
8.23e+22,7309.19,20.3794,35.8211,358.656,0
8.21e+22,7939.95,24.9563,36.6888,318.154,0
8.2e+22,6863.15,27.6152,35.753,248.528,0
8.17e+22,6721.56,32.8919,35.1649,204.353,0
8.25e+22,8457.89,29.3977,36.463,287.706,0
8.33e+22,8176.16,38.4592,38.3017,212.593,0
8.39e+22,9259.62,38.7542,37.4321,238.932,0
8.4e+22,8044.66,32.6753,35.9769,246.2,0
8.37e+22,9007.94,28.142,35.9139,320.089,0
8.38e+22,9157.39,34.2147,36.9363,267.645,0
8.37e+22,9368.8,31.1727,35.7562,300.545,0
8.47e+22,9208.97,35.7873,35.0783,257.325,0
8.51e+22,11054.5,40.1843,35.4309,275.095,0
8.59e+22,8891.26,32.4662,34.5378,273.862,0
8.65e+22,9655.65,30.9766,34.617,311.708,0
8.67e+22,10417.3,30.999000000000002,33.5414,336.05300000000005,0
8.7e+22,9900.83,33.2875,31.9559,297.434,0
8.79e+22,12061.8,33.7705,31.9242,357.17,0
8.83e+22,10334.1,38.6216,33.0629,267.572,0
8.84e+22,10412.9,34.4544,35.1075,302.223,0
8.87e+22,12322.0,34.6149,35.9101,355.973,0
8.85e+22,8922.43,32.0833,34.0981,278.10200000000003,0
8.88e+22,9610.14,31.753,34.8582,302.653,0
8.87e+22,10729.8,31.9069,37.4899,336.284,0
8.86e+22,12580.3,34.5305,38.1154,364.324,0
8.78e+22,12267.8,31.8011,35.2827,385.765,0
8.77e+22,11537.8,33.9944,36.1506,339.402,0
8.71e+22,11578.4,34.8953,36.1788,331.80300000000005,0
8.69e+22,13163.5,39.8401,37.1476,330.409,0
8.59e+22,12669.7,33.9886,38.9904,372.762,0
8.55e+22,12914.2,33.5891,40.2276,384.475,0
4.02e+22,5511.28,27.7645,51.0317,198.501,0
3.99e+22,5879.1,27.7864,50.9671,211.582,0
4.01e+22,6535.31,30.4597,47.773,214.556,0
4.05e+22,6100.54,40.9207,45.5875,149.082,0
4.1e+22,5864.97,31.4201,47.4423,186.663,0
4.15e+22,5544.85,27.6182,46.9396,200.768,0
4.13e+22,4448.53,24.3097,44.6115,182.99400000000003,0
4.13e+22,4921.01,23.1675,44.6851,212.41,0
4.14e+22,3845.41,20.3964,47.0323,188.534,0
4.26e+22,3842.13,24.9136,43.1614,154.218,0
4.3e+22,3957.01,25.2915,45.0122,156.45600000000005,0
4.33e+22,3932.66,21.6942,45.6716,181.277,0
4.36e+22,3939.6,22.7869,46.0065,172.889,0
4.4e+22,4860.3,27.5616,44.1271,176.343,0
4.39e+22,4713.12,28.0421,43.6786,168.07299999999995,0
4.37e+22,4336.08,28.1774,44.5667,153.885,0
4.34e+22,4519.15,26.0683,43.8346,173.358,0
4.38e+22,4256.21,24.5843,43.7047,173.127,0
4.41e+22,5326.87,26.9223,44.2414,197.861,0
4.39e+22,5176.66,25.0344,42.6595,206.782,0
4.43e+22,4815.7,25.0117,41.7739,192.538,0
4.44e+22,5327.46,27.6948,42.5447,192.363,0
4.42e+22,5619.22,24.6562,44.4679,227.903,0
4.45e+22,5751.89,26.8425,43.0062,214.283,0
4.49e+22,5066.41,29.1743,42.8679,173.66,0
4.5e+22,4218.44,30.408,43.0264,138.72799999999998,0
4.55e+22,4546.45,33.3408,40.7601,136.363,0
4.54e+22,5924.24,25.4209,39.2171,233.046,0
4.52e+22,6204.29,28.7666,41.3129,215.677,0
4.53e+22,5859.54,24.2376,39.2011,241.754,0
4.48e+22,3107.83,25.9427,38.0746,119.796,0
4.48e+22,3319.31,17.3439,38.9187,191.382,0
4.45e+22,3226.46,16.7332,39.6433,192.818,0
4.42e+22,3051.9,17.1323,39.519,178.137,0
4.39e+22,2380.0,15.9078,39.8554,149.612,0
4.35e+22,2818.35,18.5585,40.5242,151.863,0
4.29e+22,2406.0,15.0687,40.4098,159.66899999999995,0
4.23e+22,2747.05,15.4711,40.3287,177.56,0
4.2e+22,2929.24,15.6203,41.7996,187.528,0
4.18e+22,1961.3,17.5074,40.8749,112.027,0
4.14e+22,2032.56,22.3786,43.2449,90.8259,0
4.11e+22,2703.36,16.6101,42.1085,162.754,0
4.09e+22,2603.23,17.0119,44.4609,153.024,0
4.08e+22,2681.04,17.9703,43.625,149.19299999999996,0
